8435250	12076,9548,11196,1591,14261,16110,18024,16540,29473,2655,11080,18730,22393,13450,11679,21067,23896,8565,11176
83250	25753,28885,1731,6174,5131,7624
7830250	20127,5779
9394500	8965,7096,20626,16540,29472,23781,3723,14588,10908,17090,26712,14533,15018,29099,3126
1688750	12220,554,21110,14020,19671,5376,7248,3145
5769750	16818,7409,24503,18731,26614,143,2455,11926,6617
2676250	14535,4970,15527
10818500	19394,1038,4618,5334,26987,29099,7354
3742000	2513,20846,7297,23656,8643,13020,22820,4078
8243500	17945,22367,11196,24869,16857,3390,4949,21552,4281,23662,4931,17060,18075,11176
3096750	11541,15315,28553,2815,7552
8040000	20256,7183,22523,13077,17352,7235,818,239,21659,15138,4762,17084,12076,15159,8265,21994,16406,3937,9906,22094,16420,20803,12285,12994,18292,22914,12977,7868,10144,23285,9341,3228,28504,20484,3032,23351,2173,6880,16797,9829,5372,22547,2655,13390,18275,3176,4731,27381,26380,28347,7221,14194,13872,17400,22607,25372,7743,18843,27791,17581,4078,29203,3403,9066,26341,23857,25596,2452,10151,4528,2999,11037,14071,22533,11018,18996,14236,23649,26464,3720,14902,24685,24687,7417,29445,15527,25267,3619,11176
1114000	4731,8188
7494250	21991,7577
19500	19421,6148,25424,7096,16463,11080,5086,25933,17747,20551,27511,11176
2752000	22179,12243,19405,27906,3032,26728,5043,15820,5667,17958,2042,14074,527,3313,11679,3164
8248750	9489,8628,4718
7893250	28992,10737,7208,28410,18824,2347
5539250	155,3935,24258,13179,7868,18628,11983,8689,25207,18075
3215500	10914,19029
10119250	20425,7868,12352,10282,5087,27791,6326,22330
9437500	12168,14694,15718
11939000	23260,7105,27257,2257,2176,22317,23409,16470,15934,28230
1953250	8313,3627,23984,23861,20918,26267,21275,15639,14020,12352,12394,6783,13873,3658,6096,10176,21979,28370
10229250	23774,28653,22179,28631,24869,3627,7297,24541,16944,18289,23628,8689,29095
11747250	251,155,16918,18950,9563,13093,11244,23223,4411,16624,4960,14025,18730,28411,25596,27487,29099,679
711500	26722,11052
6301250	11543,25758,574,7868,29547,22393,23232,28687,15079,29330,8689,14942,13209,25792,14292
764000	16300,11531,15081,25618,18990
3288750	3937,13518
64000	12394,6805,2455,18895,11670
10257500	10893
3781500	241,2695
4902250	2764,10718,18687,14794,18730,23628,7070,14360,8207,4709
10713250	11220,22823
10261750	21657,17968,12285,14261,5285,8278,12512,2504,23214,3408,23628,14533,17061,17060,23896
6849750	3937,6290,12161,4571,19796,2655,25372
6258500	1432,28180,12068,20471
6904000	5267,9111,642
393250	13093,20162,7868,2891,10329,12068,20154,22594
2132250	14159
1806750	26394,21683,16463,18558,20701
9720000	23774,24869,21092,8257,8816,28411,13830,8939,11849,1392,16315,19894
12015000	22240,5267,13097,15138,5176,26900,24977
5899750	12220,11679,16550
8529750	15138,28059,11227,16609,22583,9702,17747
4620000	
9163000	7868,6571,23475,22898
887750	26754,15019,4154,11730
10619000	29547
2078000	13097,17752,11080,679,7622,4644
2968250	12220,21110,11624,16463,14273,8637,16550
10234000	871,5848,3740,696,5051,28653,8731,11790,21995,16852,9111,24053,19402,10970,14261,24013,26011,20796,2695,28885,25570,24601,13450,10176,25086,7037,24026,15019,2627,24306,12702,17024
6874250	2683,155,9549,12168,13483,16603,11628,14265,647,11080,22393,28410,20300,20648,12747,26754,8365,8637,17760,21503
1724250	23031,20425,12977,7989,16176,9544,10097
2975500	16939,25733,4762,16406,11196,12977,7868,6143,22522,4949,882,12352,11080,5086,13592,21865,12175,8978,23999,8689,15934,23662,4154,11052,14902,11176
11613500	7868,28641
6807250	10646,21110,14261,13390,11885,22393,14580,25372,10329,4078,5529,5712,15192
12204750	7963,6571,21533,21681,17812,9053
4421250	16110
12388250	15138,11196,18712,15298,23793,24385
5959000	2683,251,8628,11328,13688,8327,4078,29203,13888,6672
11121500	20297,15799,13049,8530
1517000	16302,4808,12977,4676,15299,7208,19903,27205,11350,15086
11158000	21930,239,9563,6738,12076,6101,290,7868,20835,11396,8637,28876,15018,26422
9694750	18741,27179,23656,21233,16091,11080,4525,11849,10176,18412,9838,17060
4059500	28465,9549,14120,7868,3857,16463,8193,15089,805,24196,12159,8166,29099
10393750	
3524750	26871,17920,15065,4808,6868,5081,27625,1966,4491
2988000	22482,15828,12132,12606
1338750	
1622500	7364,8662,18771
3892750	13020
3363000	3627,22329,9848,24158,15315,25742,18868
7785250	21657,11790,12132
10052000	3093,143,22126,11696,7620,7278
12065000	
12142750	2375,29099
8070000	20595,27044,18024,11080,25488,10329,29197,18611
2033500	3510,12220,28270,11203,24277,3627,16110,18025,4949,14796,20015,12352,11465,18611,20417,8689,29099,712,18075,7473,11176
11527500	16884,21110,26619
8346250	
6061250	5670,14261,3308,4169,23829,4949,27509,25488,20721,10329,29076,943,15019,14552,679,11176
4025000	
1206500	
2480750	21110,143
7269250	26180
3304500	9549,24461,1197,11022,17228,11080,8219,8689,1392,25169,29099,4931,3804,679,13554
9352750	28759,17133,18075
6900500	21659,6805
6754250	17945
10224750	5267,21393,5797,11679
3310750	24083,23774,3627,26722,14952,18829,8689,25086,16550
8033500	24869,12489,9800,16527,6402,12435,6113,2471,16046
5110750	3324,7096,8414,1739,1004,25793,11176
8385000	
10840750	7105,13672,6740,9472,8689,24385,20457,29099,21565
746000	155,7105,17732,6571,21865,12435,2410
599750	20297,24788,27785,12285,24986,12977,29547,2945,10097,24415
4921000	24015,15534,8689
4716750	13757,2963,8511,29202,13784,4324
691500	25733,239,23013,6080,21672,14498,2826,7868,15672,20661,9842,22547,22664,28641,26288,8724,834,21840,4443,20154,11849,12173,15390,15934,11018,14554,4544,27912,3507,12431,29445
8280500	17972,19,16674,4662
9103250	12220,9563
11949750	10353,12977,6571,25177,2198,16519,13554
3734250	
11494250	11196,27509,18805,8676
6957500	16722,27458,29044,12754,23861,6980,5074,10893,22029,23025,1065,22961,17191,12606
984500	
8163500	1253,13483,2257,3390,28438,15022,21390,26722,21092,21091,4571,23103,5740,19381,5876,28410,10584,18868,24608,3252,23662,23115
8096750	16722,13070,22833,15138,8769,21672,11196,11951,16663,3228,28641,26288,16965,1731,25356,26485,3553,23896,22077
7269750	19475,13354
8271000	11280
439000	21400,7105,12287,7868,3390,647,7466,10714,9066,21841,25415,26404
8649250	
6003750	5053,2033,7737,12285,7868,6680,20039,14679,4949,27625,3698,4750,26618,6934,23628,8792,10726
10799000	
11923000	
10979500	
2733500	19824,25260
11894500	15138,9548,24009
11220500	11431,12285
5697750	476,23273,27791
3266750	12220,26318,5416,3168
892500	15584,6080,12243,4235,29022,3627,6147,3852,14020,1533,5310,5086,23516,143,2713,10306,17446,11849,19455,10097,1966,15019,29099
776750	16939,14777,1093,12717,26722,21092,29084,26699,4329
1767500	
6571000	22877,7773,21815,12162,6319,18879,4254,25631,7827,11687,20626,27543,22393,1773,27052,19987,28687,27952,28621,13430
10588000	15138,16628,14020,25012,9295,3720
8160750	22244,15308,18529,11196,3958,10268,5067,23857,365,17641
10185750	
5642000	27272,28059,2257,25424,29084,27683,4949,8193,3723,28410,14318,28230,24598,7812,24001,10840,11176
282500	12055,27135
1459000	6147,28308,25260
5465250	
8215250	14261,24628
5987000	
6852750	27906,7822,4949,2963,16013,7208,13888
8861500	29377
11972750	954,20708,8122,27426,21693
5143250	9563,29547,2945,1280,17401,14482,20411,23549
8628250	5848,24848,11609,27119,10879,20979,11080,26288,3926,14153,18805,3074,29465,28481,14415
887500	
2428500	9250,7160,5410,13216,17153,24471,7680,17640
11711250	21338,23331,3719,5330,20617
2807500	1253,18741,10593,11329,27117,12512,20585,29203,19149,14515,7552,7314
7703750	8719,3626,7542,11007,6398,22218,12394,18730,3651,18868,22908,527,12687,25839,23304,18075
11984750	2683,18544,9486,25653,20425,3627,25927,23457,2257,21110,26722,8662,5680,20207,22393,15352,10929,133,8689,17747,15934,25086,776,6672,15502,15507,21796,993,28370
6921750	12220,28653,5621,4048,19197,29497,28954,622,10549,19458,7856,24606,6825,637,9312,2367
5440750	27210,12168,23206,21110,11328,19862,2963,14579,12394,5330,19381,14853,12883,27261,10176,20045,9838,970,11052,25029,25260,20902
10477000	
11503250	504,8878
4215750	17356,15302,11060,26127,9340,22840,24194,11391,20043,21085,6617,9878,3760
11683250	7868,1249,12541
6067750	
5994250	15655,18180,8816,11396,3555,3552
7184500	7868,29410,8278,10193,7221,21865,2899,22359,527,22058
10057000	
9651250	18672,26754,1598
236000	22523,21050,17690,7248,18275,14194,9452,29203,8637,4361
8848250	
2688750	3774,155,22749,4571,1739,3181,24601,13450,19814,15721
1324500	7868,8028,12460,12173,10404,1008
8508750	
3350250	3740,3384,28059,28425,19177,25420,13793,18736,1672,768,3409,5779,14413
4625750	10570,5267,17945,24869,22321,16663,16836,22749,1428,3723,19573,15446,14482,24471,29197,6328,26000,1000,17882,18032,9838,4939,11734,10840,11157
448250	19962,15911
6571750	155,9193,16540,14580,5661,6401,20158,17706,15086,993
1620500	15138,23735,1195,28774,12230,5833,13124,444
11032250	10627,2963,3723
5999000	26523
4533750	17319,4324
6634500	9454,27886,1257
3149000	29008,24503,475,8533,18964,13162,16476,9817
5012750	5053,11196,14261,8270,29473,1262,13020,10893,14469,5043,14818,1335,3393,2208,8799
9035750	17977,7850
10927500	
4922750	25733,28357,18465,14120,7340,18013,2669
4963500	22489,21110,21092,18002,15534,15538,2655,13830,25372,4078,29203,13240,16572
5742000	25248,17359,16407,22307,12287,22691,20668,16175,16716,13375,4528,25830,2349,25261
2557000	4571,18251,12133
2006000	
5751500	12977,21094,2353,25488,5336,19680,24878,1392,11679
203750	4728,25372
8072250	28616,19514,20505,27033,19036,28553,6098,22
11751000	
6523250	17823,18290,16540,14020,17835
3257000	1384,15534
6257000	16986,21071,12285,22749,16540,14795,11849,23628,23563
11283500	12220,10680
8060000	18024,19882,14942
3075000	6592,5995
10642000	251,23831,5053,21334,7105,3627,20896,7323,8628,25427,10999,26728,7567,29473,8257,22781,28149,2655,27625,15299,14580,25570,16754,11465,4078,9782,1966,19814,7576,679,20536
2476250	23202
4004500	18281,19686,5211
10309250	6498,9340,21091,28148,18996,14942,15192,11734
8573000	17372,21110,28049,6328,6158
848500	259,16406,11196,14261,18730,16716,22393,6467,7286,23628,10151,24977,25209,9838,4172,1501
9513250	26394,13079,22319,18561,20800,12287,3390,20668,11939,647,11080,10714,12218,17959,27893,23662,24598
1244250	28183,1691,15606,14495,4111,4324
9906500	155,20595,21336,28270,7868,21110,20484,26722,23656,11328,18213,12394,28411,5185,13682,8689,24601,2669,21919,19891
7699500	11280,5848,1546,23928,11793,21672,23698,16406,3457,20127,26127,12977,9802,11080,13592,2899,25372,24459,949,22280,11679,18075
7588000	5848,28653,12078,7105,17470,28975,28824,18730,5254,18575,10329,28230,25839
8940500	6796,251,20127,2257,15639,4949,2655,11080,15661,13784,23896,11176
12331000	16609
11141500	2945
5287000	18774,12705,27514
12154500	20297,17418,7105,27785,19993,20425,3627,28548,7868,14266,12933,21217,4949,7611,12358,19574,12475,28065,15426,27407,949,3185,12159,12490,5470,22280,28621,15018,9838,17214,17640,11773,11176
5155750	14661,22505,1533,6191,12453,14482,18805,11969,7432
1629250	2513,28937,14266,21392,23656,18024,12394,143,9120,11983,21758,24601,29099,1788,19891
6299000	25830
2823250	25329,2610,2410
8617500	11280,12055,28270,27625,26619,2605,14019
12004000	15307,10452,18683
11687000	431
7886000	5267,22993,22420,8296,1428,10282,26829,14580,15446,4970,4919
10578000	28992,26523,13778,20896,14073,13240
11300000	2963
7383000	
2076000	24886,14483,24816,8549,21841,14097
11612500	19974,5848,18741,16818,12394,16550,23541
2492500	20083,23969,25420,20979,23532,11124,26655,10464,11849,4010,21243,24340,16534
8745250	5848,3590,679
9278500	
7657250	4452,10268,1756,25556,8236,7997,2043,29445
1528500	23774,26563,15114,26546,23013,12162,3627,18466,21092,23781,24929,7248,18736,4750,10329,12068,11849,5799,6158,500,8420,10840,28370
11440500	3228,14261,26722,4731,11670,11052
965500	20297,10646,26378,21539,18227,25003
4880250	20846,1831,25372,19217
4336750	20846,16155,16463,19217,29203
1118250	26665,10970,14794,24929,2589,6805,13494,13721,24601,3068,19096,11176
1365000	
11646500	23847,5474
5467250	19277,11653,1822,18046
7918750	1591,18275,17995,13749,16180,8978,11652
69500	19973,26394,26665,21672,9549,10646,24869,20359,6929,17470,22329,6352,23496,9479,26728,16110,28135,24907,24486,14020,6868,6863,24929,27501,12394,2929,18730,11127,15315,2739,24541,143,18630,5254,28410,2898,8896,6701,17119,22947,18805,24851,14294,25346,360,28230,22280,2669,28621,18196,17641,15507,6007,17640
252500	18544,18741,23861,23656,23826,15089,6199,12541,14011
39750	16663,4896
4133750	15159,20127,1831,13401,2655,2333,16079,16754,25372,10305,9919,19217,12175,19335,27638
11078500	18024,28391,9275
9973000	15158,23475,5429,18227,25260
1758250	4060,6571,11029,23676,3091,27791,7817,10038,28481,12560
3010000	4220
3312500	19993
6412250	15159,21110,7260,13354
8324500	14020,9848,16887
380000	5620,22367,12329,554,18628,1773,28470,14174,1392,2128
4547500	8257,27052,10151
5226250	15831,19155,15907,14020,10329,4078,24871,8689,24669
12239250	21838,7868,16814,14261,1121,25570,12271,25618,14157,949,7354,28333
731750	10570,9195,28631,7692,2270,15924,29008,1752,23623,19149
2788750	10702,8842,26608,21657,11431,24274,13274,8278,29084,15315,18630,2898,10329,6918,17747,18515,22280,2410,7432,11176
6564500	12220,11790,21672,16406,7105,2033,11196,24848,2257,12977,7868,23475,25092,16110,15639,11328,14226,20955,4949,12637,647,11080,12394,5086,18730,26576,7263,3699,15298,10329,15805,4059,22947,13494,2042,11612,20658,23604,18196,11679,29099,29095,21950,11176
12015250	11080
4809000	22211
7445000	18075
791500	20297,16606,14712,23492,21050,8738,10329,24831,22989,23424,12198
1661750	22342,3324,9802,14020,4775,15534,3151,11080,23251,1731,5429,21950
12337750	19196,554,21092,13888
11957000	13070,26605,23907,7963,21995,21838,13772,12977,16818,14261,27927,21078,22505,23251,7381,9392,10622,11849,15395,23662,17060,9210
8216750	12285,24281
1173500	5848,21681,16908,23421,13450,25086,7314
5238000	16406,21833,3361,8090,10872,14580,25372,9620,13450,24385,527,15018,29099,25260
10654750	27272,25402,25214,29008,20529,12212,14991,7552,7314
6694750	20253,23407,26665,21672,20127,1461,25323,3627,11604,16818,11029,26722,11328,14226,18024,12352,13020,3151,18730,22393,19026,21869,10329,23007,24196,13494,28621,14902,679,17214,18075,13803
11167500	
4782250	12142,9658,5724,10778,10193,20648,27791,679,15359
1906000	12220,21110,2699,2438
11734000	14490,14261,25982,21219,3723,646,4076,6656
9782500	6352,4949,23662
3590000	9922,11471,7567,1776,28924,11694
6713250	8717,16768,11857,15639,2945,1758,27540,24541,17177,143,24344,2367
42000	5557,4254,12738,26459,20979,13390,28180,24098,29528,4078,28481
4054000	20121
7715000	11790,7868,13795,20153,24978,679,1889
745750	21071,24869,26699,29099
154500	12220,251,5863,18741,12168,19920,3047,29211,3627,12977,21110,25820,4949,11080,26576,13830,14838,8689,15934,28621,16550,28370
12016750	27371,12078,21092,25989,27683,18001,18730,20529,28662,11849
573000	5054,19615,19962,26655,28924,18868,637,21796,7473,10555
2331750	24886,10395,28653,18501,6529,953,13903,3627,23984,15653,27179,7868,8628,21092,5971,19539,13390,22789,1752,28985,2526,14318,24893,7179,23025,10584,8625,18805,8689,24385,1390,2669,18990,29099,21975,28370,4709
7976750	7297,25483,26806,13853,5254,25372,24194,19813
8757750	26561,23928,6968,26288,24601,2167,3149
3552000	
10095000	14261
11936000	7668,13512,15831,3935,24942,21393,19632,13020,11465,5799,10948,1962,3482
2364500	12329
3675000	1138,20338,6908,13779,6498,15024,7297,23169,25488,18805,11635,10232,14292,1565
10715500	2655
8149250	15138,5011,16406,11196,10933,20484,1222,15631,24015,29137,26464,11679,14925
8111500	12790,454,2257,14261,11080,22393,23878,527,11018,28621,15721
11625250	18990
4259500	26722,4949,5336,18805,6951,17725,28230,11018,15019,29099,11176
3001000	
11558000	21611,749
969750	17823,3047,27198,6747,19835,2367
10966250	251,17087
5812000	2683,19993,17641
6848750	21336,12160,20343,7070,264,3555,12606
10592750	26394,13093,18626,28794,23798
4256000	17331,2059,3324,17771,15661,13883,11679,17647
5962750	2683,5803,9640,17706,16800,5151
371250	1547,10106,8397,21110,12489,22889,24528,14400,23512,15401,25596,25599,7680,9834,20943,7620
11794250	12220,28653,14025,164,3068,29099
7345250	23656
10492250	26561,11793,7754,7105,20425,24984,7868,25631,26722,24359,11687,24015,4949,8786,11080,18730,28752,17653,143,2899,17914,18805,281,15449,20045,4499,20029,6672,5098,12606,11176
2187500	27394,12162,4808,14952,2963,9953,4201,23628,7990,7059,16376,24517
3288250	6395
2940000	12168,29490,2257,26722,21091,24486,13561,11767,14580,11272,25914,19835,24519
8216500	8313,3746,25329,25308,2257,22916,25558,12394,14400,3755,14159,17747,19126,22552,21979
7476250	8719,26523,24907,6828,2198,13873,23662,15019,29099,14415
6155250	5015,18180,14020,22235,17657,4220,15645
9394250	17087,6290,11196,8090,25372,29203,19014,14894,8637,17060,20180
4631250	20896,7868,5184,21390,20035,27052,24194,13473,29099,11176
3799500	21768
5293250	12220,9967,17926,22583,3995,16550,679
1086750	18977,7868,21533,11080,28791,1084,9899
5261000	21672,24788,6148,4960,8786,13592,10155,21916
4886500	
7003500	11196,25090,14150
4501000	
5052000	12220,7868
3511000	19651,2610,14020,2655,13020,15164,29203,21581
9173750	21672,16406,9486,7105,11196,2826,7560,16110,4571,15639,16540,27092,13020,18730,4731,25570,29203,29209,29224,19814,11679,13784,11176
3861500	24603
1838750	
8949750	9549,17438,4808,7086,16818,3228,2217,21962,14294,24977,29446
4118250	
7787500	17771
8051750	12220,26608,20297,17141,20803,13737,21110,14020,647,23556,24471,13762,29203,8389,7552,11679,16550,21911
11313000	7456,9567,7963,16406,7105,3438,11196,28017,12977,6968,8154,3228,23491,2610,27092,15534,23143,5310,12394,4059,11849,6482,22280,11018,11679,13431,18075
4304250	7868,14261,24929,679
